ID,YEAR_BIRTH,AGE,EDUCATION,MARITAL_STATUS,INCOME,TOTAL_CHILDREN,TOTAL_SPENT,TOTAL_PURCHASES,WEB_VISITS,RECENCY,CAMPAIGN_RESPONSE,DT_CUSTOMER
1630,1979,46,GRADUATION,SINGLE,61825.0,1,424,15,4,56,0,2013-08-07
3254,1971,54,GRADUATION,MARRIED,70886.0,1,960,14,2,65,0,2013-10-14
9064,1982,43,GRADUATION,MARRIED,69109.0,0,1555,20,4,10,1,2012-11-09
3678,1973,52,GRADUATION,WIDOW,60208.0,2,656,29,7,13,1,2012-10-07
4227,1968,57,MASTER,TOGETHER,32889.0,2,55,9,5,78,0,2013-09-06
9467,1984,41,GRADUATION,SINGLE,34738.0,1,20,5,6,51,0,2014-05-11
8486,1971,54,MASTER,TOGETHER,30538.0,1,367,17,10,27,0,2012-10-01
2186,1977,48,2N CYCLE,TOGETHER,82326.0,0,2257,22,2,30,1,2014-03-10
3286,1967,58,PHD,DIVORCED,26642.0,1,42,7,6,71,0,2014-03-01
8602,1964,61,GRADUATION,DIVORCED,69932.0,1,1049,26,4,97,0,2013-06-12
3722,1972,53,GRADUATION,SINGLE,44503.0,2,48,7,6,83,0,2014-04-16
6715,1948,77,PHD,SINGLE,60200.0,1,685,25,6,3,0,2013-01-02
4796,1952,73,GRADUATION,DIVORCED,49638.0,1,39,5,2,71,0,2014-04-19
9612,1987,38,2N CYCLE,SINGLE,23830.0,0,43,5,7,3,0,2014-02-07
3766,1959,66,MASTER,WIDOW,33051.0,0,835,21,9,15,1,2012-08-16
1399,1958,67,GRADUATION,MARRIED,72905.0,0,1515,20,1,52,0,2014-01-21
1570,1951,74,PHD,TOGETHER,69702.0,1,1039,26,4,8,0,2013-02-19
3426,1975,50,GRADUATION,DIVORCED,70300.0,1,1596,26,8,89,0,2013-07-15
3074,1984,41,PHD,MARRIED,70643.0,0,1828,18,6,66,1,2012-10-15
8341,1969,56,PHD,MARRIED,30396.0,1,34,6,7,22,1,2014-04-30
5180,1968,57,PHD,DIVORCED,50616.0,1,149,10,7,56,0,2014-04-18
6461,1969,56,MASTER,SINGLE,62772.0,1,946,23,2,74,0,2013-05-19
7679,1985,40,PHD,SINGLE,30298.0,0,28,6,3,48,0,2014-05-19
10702,1984,41,GRADUATION,SINGLE,52413.0,1,450,17,7,67,0,2012-11-03
7505,1957,68,PHD,MARRIED,44155.0,2,46,5,4,24,0,2014-01-19
5113,1971,54,PHD,DIVORCED,86979.0,0,1702,16,2,67,1,2013-11-07
10858,1975,50,GRADUATION,TOGETHER,76532.0,2,820,25,5,38,0,2013-09-09
2961,1982,43,GRADUATION,MARRIED,42081.0,1,382,15,6,86,0,2013-02-26
2747,1988,37,PHD,MARRIED,67546.0,0,2126,20,3,90,0,2012-08-31
3010,1989,36,MASTER,TOGETHER,88420.0,0,2069,20,1,87,0,2014-05-02
5790,1985,40,GRADUATION,MARRIED,31158.0,1,72,7,8,62,0,2013-01-27
6892,1968,57,GRADUATION,DIVORCED,61671.0,1,732,28,8,23,0,2014-06-03
1743,1974,51,GRADUATION,SINGLE,69719.0,0,801,11,1,99,0,2014-05-26
3578,1949,76,GRADUATION,DIVORCED,49160.0,1,236,12,6,29,0,2013-10-20
8462,1978,47,BASIC,TOGETHER,24882.0,1,80,5,6,52,0,2012-09-09
5558,1954,71,PHD,SINGLE,90933.0,0,1685,15,1,90,0,2014-03-31
4619,1945,80,PHD,SINGLE,113734.0,0,277,27,1,9,0,2014-05-28
8780,1950,75,PHD,TOGETHER,59292.0,1,507,18,3,71,0,2013-06-13
10789,1964,61,PHD,MARRIED,45759.0,2,68,7,7,13,0,2013-02-23
10779,1983,42,GRADUATION,SINGLE,22148.0,0,49,5,7,16,0,2014-04-13
5896,1987,38,MASTER,MARRIED,73395.0,0,397,15,2,94,0,2014-03-18
2337,1971,54,GRADUATION,DIVORCED,29819.0,1,39,9,6,77,0,2013-10-24
10951,1968,57,GRADUATION,MARRIED,45688.0,1,306,14,4,20,0,2014-01-25
544,1954,71,GRADUATION,MARRIED,62820.0,0,976,14,1,51,0,2013-05-11
17,1971,54,PHD,MARRIED,60491.0,1,1028,28,5,81,0,2013-09-06
10680,1986,39,GRADUATION,TOGETHER,33235.0,1,70,7,7,71,0,2014-02-05
3265,1959,66,GRADUATION,MARRIED,35701.0,0,46,5,6,36,0,2013-03-19
5623,1980,45,MASTER,MARRIED,31535.0,1,51,5,7,95,0,2013-09-26
5832,1960,65,2N CYCLE,TOGETHER,92556.0,0,1263,21,0,32,0,2014-04-20
5544,1970,55,GRADUATION,SINGLE,67384.0,1,1490,22,5,32,0,2012-11-10
6417,1971,54,MASTER,TOGETHER,80573.0,0,1564,24,2,85,0,2012-10-14
5831,1967,58,GRADUATION,MARRIED,77870.0,1,1815,18,8,93,1,2012-08-22
7101,1963,62,PHD,WIDOW,52278.0,1,1198,31,8,24,0,2013-01-25
10176,1968,57,GRADUATION,SINGLE,57107.0,1,416,23,8,44,1,2012-08-24
2326,1990,35,GRADUATION,MARRIED,18929.0,0,85,6,6,15,0,2013-02-16
4385,1981,44,PHD,SINGLE,36038.0,1,47,8,6,82,0,2013-05-31
2929,1976,49,GRADUATION,SINGLE,20180.0,0,137,8,7,27,0,2013-02-20
10686,1965,60,PHD,TOGETHER,34230.0,2,21,4,7,72,0,2012-12-26
2546,1977,48,2N CYCLE,SINGLE,31878.0,1,70,6,3,7,0,2014-06-22
3283,1972,53,2N CYCLE,MARRIED,70932.0,1,909,22,3,57,0,2014-01-19
3138,1956,69,GRADUATION,SINGLE,91249.0,0,1676,22,4,84,1,2012-10-20
4994,1943,82,MASTER,SINGLE,77598.0,0,1735,26,3,53,0,2013-10-01
7966,1959,66,GRADUATION,SINGLE,80982.0,2,1191,30,5,48,0,2013-01-08
3112,1977,48,MASTER,MARRIED,22701.0,1,24,5,5,2,0,2013-09-05
10872,1969,56,PHD,MARRIED,55212.0,1,1182,20,8,65,0,2012-11-23
2181,1970,55,GRADUATION,MARRIED,70617.0,0,1280,14,2,45,0,2013-06-23
1867,1957,68,GRADUATION,SINGLE,64849.0,0,1336,19,5,42,1,2012-11-13
1518,1965,60,MASTER,MARRIED,62694.0,2,749,24,7,29,0,2013-06-17
5734,1974,51,PHD,MARRIED,61917.0,2,91,7,5,83,0,2013-11-20
2878,1947,78,PHD,MARRIED,67472.0,1,414,15,3,93,0,2013-09-28
1458,1982,43,MASTER,MARRIED,21059.0,1,44,9,6,40,0,2014-01-07
7007,1968,57,MASTER,MARRIED,29543.0,2,63,8,7,47,0,2014-04-01
6200,1951,74,GRADUATION,MARRIED,75903.0,1,901,23,3,50,0,2013-04-08
1403,1975,50,2N CYCLE,TOGETHER,34984.0,2,38,6,7,40,0,2012-09-06
4827,1956,69,PHD,SINGLE,54998.0,1,455,20,4,3,1,2013-03-10
6250,1949,76,PHD,WIDOW,54356.0,1,775,24,8,62,1,2012-11-19
9291,1959,66,MASTER,MARRIED,34242.0,1,15,4,5,25,0,2014-03-23
2478,1973,52,GRADUATION,MARRIED,25410.0,1,38,6,4,48,0,2013-08-31
1139,1984,41,PHD,MARRIED,73356.0,0,1512,22,2,56,1,2014-02-06
5138,1950,75,GRADUATION,TOGETHER,28320.0,1,43,5,8,68,0,2013-01-14
5393,1977,48,GRADUATION,SINGLE,23763.0,1,42,5,7,64,0,2012-08-07
10413,1984,41,GRADUATION,MARRIED,72570.0,0,1089,23,1,67,0,2014-04-25
5015,1976,49,MASTER,MARRIED,34529.0,1,162,9,7,94,0,2012-09-14
10868,1951,74,GRADUATION,WIDOW,70792.0,0,1272,19,3,82,0,2013-02-06
10676,1982,43,GRADUATION,MARRIED,63211.0,0,1173,20,2,3,1,2012-11-02
2495,1974,51,MASTER,MARRIED,83891.0,1,816,22,1,24,0,2014-06-20
7842,1968,57,GRADUATION,SINGLE,36065.0,2,74,9,8,54,0,2013-03-31
9955,1954,71,GRADUATION,TOGETHER,39898.0,1,134,9,7,20,0,2013-02-12
6663,1940,85,PHD,SINGLE,51141.0,0,157,9,5,96,0,2013-07-08
2162,1976,49,GRADUATION,MARRIED,56939.0,1,561,18,3,19,0,2013-09-18
3434,1951,74,GRADUATION,SINGLE,80872.0,0,1336,19,1,60,0,2014-05-12
7919,1976,49,PHD,TOGETHER,72335.0,0,2092,23,8,2,1,2012-08-13
5626,1964,61,PHD,SINGLE,61798.0,0,463,16,4,13,0,2013-11-23
6428,1950,75,PHD,WIDOW,76842.0,0,1130,17,0,37,0,2014-05-03
8514,1976,49,GRADUATION,TOGETHER,29478.0,1,20,5,6,59,0,2014-01-17
10448,1956,69,GRADUATION,SINGLE,46998.0,1,377,18,7,55,0,2012-10-22
2109,1990,35,GRADUATION,SINGLE,96843.0,0,1544,28,2,60,1,2013-04-23
7530,1950,75,PHD,WIDOW,56551.0,2,138,10,4,48,0,2014-05-07
8925,1965,60,MASTER,MARRIED,70053.0,1,1012,26,5,38,0,2013-07-03
3009,1962,63,PHD,WIDOW,71670.0,0,1766,15,6,8,1,2013-07-09
6355,1978,47,GRADUATION,MARRIED,44359.0,2,45,9,3,19,0,2014-06-17
3517,1952,73,GRADUATION,SINGLE,40887.0,2,161,10,9,32,1,2013-05-06
1158,1966,59,GRADUATION,DIVORCED,48877.0,1,144,8,7,27,0,2014-01-05
6203,1947,78,GRADUATION,TOGETHER,74485.0,0,1734,26,3,58,0,2013-08-24
7165,1972,53,GRADUATION,TOGETHER,64474.0,1,823,22,5,59,0,2013-10-22
3595,1963,62,GRADUATION,TOGETHER,77226.0,1,1138,28,3,29,0,2014-02-28
8537,1949,76,GRADUATION,WIDOW,72643.0,0,1429,21,2,60,1,2013-02-27
4331,1978,47,MASTER,TOGETHER,85738.0,0,1371,21,1,41,0,2014-01-23
6281,1966,59,GRADUATION,DIVORCED,55686.0,1,982,16,4,27,0,2013-02-14
4338,1983,42,GRADUATION,SINGLE,39062.0,1,44,5,4,28,0,2014-03-25
2452,1971,54,GRADUATION,TOGETHER,34600.0,2,318,17,8,8,1,2013-01-01
9507,1975,50,GRADUATION,MARRIED,40794.0,1,434,16,7,18,0,2013-04-07
8360,1971,54,2N CYCLE,MARRIED,54690.0,2,198,12,3,76,0,2013-11-07
10311,1969,56,GRADUATION,MARRIED,4428.0,1,359,25,1,0,0,2013-10-05
5117,1963,62,2N CYCLE,MARRIED,32632.0,0,576,18,5,32,0,2012-08-02
4867,1968,57,PHD,SINGLE,38236.0,2,88,11,7,2,0,2013-09-20
9289,1979,46,GRADUATION,MARRIED,36781.0,1,63,6,8,16,1,2014-04-10
10913,1984,41,MASTER,SINGLE,31385.0,1,27,4,8,56,1,2012-12-05
3032,1984,41,GRADUATION,MARRIED,24570.0,1,193,11,9,97,0,2013-02-27
8524,1974,51,PHD,DIVORCED,25509.0,1,101,9,9,15,1,2012-09-18
3334,1951,74,GRADUATION,MARRIED,94642.0,0,2211,21,1,35,0,2014-02-12
4470,1962,63,MASTER,MARRIED,58646.0,1,140,8,4,3,0,2013-06-10
1406,1975,50,GRADUATION,SINGLE,53201.0,2,415,22,7,49,0,2013-02-12
8619,1957,68,GRADUATION,TOGETHER,21994.0,1,22,4,5,4,0,2012-12-24
10821,1978,47,GRADUATION,MARRIED,57113.0,2,263,16,7,45,0,2013-02-06
4552,1991,34,GRADUATION,MARRIED,51373.0,0,393,12,4,37,0,2013-06-22
898,1986,39,GRADUATION,MARRIED,23477.0,1,147,10,8,39,0,2013-10-21
9797,1956,69,GRADUATION,MARRIED,58116.0,1,443,16,2,38,0,2014-04-13
10949,1963,62,PHD,DIVORCED,72968.0,0,1958,19,3,8,1,2013-12-16
8212,1971,54,MASTER,MARRIED,39791.0,1,174,10,7,89,0,2013-03-28
6248,1947,78,MASTER,SINGLE,91712.0,0,2217,27,3,47,1,2013-10-17
10164,1958,67,GRADUATION,SINGLE,94472.0,1,1691,16,5,75,0,2014-04-03
4547,1960,65,GRADUATION,TOGETHER,13672.0,2,25,6,8,86,0,2013-04-17
6815,1980,45,2N CYCLE,MARRIED,96547.0,0,809,21,2,4,1,2014-05-23
4122,1975,50,GRADUATION,MARRIED,79205.0,0,895,16,4,73,1,2012-08-29
10841,1975,50,PHD,TOGETHER,56559.0,1,484,18,4,46,0,2012-12-25
5370,1973,52,PHD,MARRIED,32644.0,1,413,18,8,38,0,2013-01-16
176,1980,45,2N CYCLE,SINGLE,67506.0,1,331,12,3,73,0,2014-01-02
4860,1970,55,GRADUATION,SINGLE,24206.0,1,25,5,6,66,0,2013-03-08
10757,1967,58,PHD,DIVORCED,28420.0,1,13,4,6,36,0,2013-12-24
4023,1970,55,GRADUATION,MARRIED,22979.0,1,115,10,8,29,1,2012-09-06
6679,1966,59,GRADUATION,SINGLE,33279.0,0,16,4,3,29,0,2014-06-12
9923,1972,53,MASTER,SINGLE,46423.0,2,92,9,7,6,0,2013-09-18
7181,1977,48,GRADUATION,MARRIED,30368.0,1,52,7,8,97,0,2013-11-07
3599,1970,55,GRADUATION,MARRIED,63684.0,1,1464,23,5,61,0,2012-11-26
405,1964,61,GRADUATION,DIVORCED,41638.0,1,441,17,8,68,0,2013-02-13
6870,1959,66,PHD,DIVORCED,68805.0,1,283,12,2,73,0,2013-09-17
832,1966,59,PHD,TOGETHER,65814.0,1,747,23,5,90,0,2014-03-02
2002,1958,67,GRADUATION,DIVORCED,71964.0,0,1870,17,3,81,0,2013-05-20
3657,1986,39,GRADUATION,SINGLE,39146.0,1,165,11,8,1,0,2013-02-14
500,1977,48,GRADUATION,TOGETHER,96876.0,0,1941,24,2,79,1,2013-08-06
1951,1981,44,BASIC,MARRIED,34445.0,0,839,27,9,92,0,2013-01-27
3262,1958,67,GRADUATION,SINGLE,68281.0,0,1655,25,5,31,1,2012-08-07
4102,1975,50,2N CYCLE,MARRIED,37284.0,2,23,4,6,46,0,2013-03-29
7042,1983,42,GRADUATION,MARRIED,36790.0,0,66,6,9,14,1,2013-03-01
10598,1967,58,GRADUATION,TOGETHER,27943.0,2,37,8,8,89,0,2013-04-15
255,1951,74,GRADUATION,DIVORCED,22263.0,2,21,6,6,31,0,2014-03-30
2375,1972,53,GRADUATION,TOGETHER,30261.0,3,22,4,8,75,0,2012-09-25
9829,1978,47,GRADUATION,TOGETHER,28587.0,1,78,9,6,42,0,2014-02-12
6214,1982,43,MASTER,MARRIED,43815.0,1,79,6,6,53,0,2013-04-05
4954,1956,69,GRADUATION,MARRIED,48195.0,2,265,17,6,53,0,2014-01-21
7861,1952,73,MASTER,MARRIED,77027.0,1,1175,19,4,23,0,2014-02-05
4837,1965,60,PHD,MARRIED,71322.0,1,1305,28,4,57,0,2013-02-16
9423,1979,46,MASTER,MARRIED,32765.0,1,46,8,5,49,0,2014-02-23
4198,1965,60,GRADUATION,TOGETHER,29672.0,2,25,4,6,6,0,2013-03-12
153,1953,72,GRADUATION,DIVORCED,23272.0,0,46,5,4,29,0,2013-10-17
9323,1949,76,MASTER,TOGETHER,49912.0,1,874,26,8,5,1,2012-09-07
10001,1985,40,2N CYCLE,TOGETHER,7500.0,1,100,10,9,98,0,2012-08-01
3945,1947,78,PHD,WIDOW,68117.0,1,930,25,6,80,1,2013-03-10
3799,1955,70,GRADUATION,MARRIED,67225.0,1,868,23,5,4,0,2013-11-26
8625,1976,49,GRADUATION,MARRIED,17649.0,1,45,9,8,70,0,2013-11-12
3491,1975,50,GRADUATION,TOGETHER,55914.0,1,1260,29,7,32,0,2013-04-29
983,1984,41,GRADUATION,MARRIED,40059.0,1,414,12,8,82,0,2013-09-28
9119,1950,75,GRADUATION,TOGETHER,60905.0,1,392,15,2,27,0,2013-12-05
4786,1977,48,GRADUATION,MARRIED,75330.0,2,1109,29,6,94,0,2012-10-04
5872,1951,74,GRADUATION,SINGLE,60689.0,1,639,22,3,23,0,2013-06-01
6568,1984,41,GRADUATION,MARRIED,38680.0,1,79,6,7,97,0,2013-03-28
5628,1982,43,GRADUATION,TOGETHER,61416.0,0,1665,24,6,25,0,2013-02-08
5631,1991,34,GRADUATION,SINGLE,49767.0,0,692,18,4,92,0,2013-05-02
4974,1970,55,GRADUATION,SINGLE,83273.0,3,1392,29,7,98,0,2012-09-25
8416,1981,44,GRADUATION,MARRIED,29009.0,1,44,7,6,19,0,2013-11-29
5454,1979,46,MASTER,MARRIED,45057.0,1,50,6,5,80,0,2013-12-01
4095,1971,54,GRADUATION,MARRIED,37150.0,1,467,21,7,80,0,2012-09-11
5474,1970,55,GRADUATION,SINGLE,43020.0,1,223,12,6,79,0,2013-11-30
4268,1959,66,GRADUATION,MARRIED,53154.0,1,158,9,4,50,0,2014-06-09
10701,1973,52,GRADUATION,MARRIED,65308.0,0,1211,28,4,60,0,2013-09-11
3507,1970,55,GRADUATION,SINGLE,76467.0,1,1575,14,6,44,1,2012-08-17
2079,1947,78,2N CYCLE,MARRIED,81044.0,0,1208,22,1,0,0,2013-12-27
626,1951,74,GRADUATION,MARRIED,32871.0,2,43,5,4,28,0,2013-03-09
4426,1975,50,GRADUATION,SINGLE,55801.0,2,527,21,7,35,0,2013-09-22
2591,1959,66,GRADUATION,WIDOW,76320.0,1,932,15,2,49,0,2014-06-22
10509,1955,70,MASTER,SINGLE,36927.0,2,71,8,8,46,0,2014-06-02
6382,1953,72,GRADUATION,TOGETHER,48794.0,2,54,5,4,97,0,2014-06-26
6673,1965,60,GRADUATION,SINGLE,23478.0,0,129,7,8,51,0,2013-03-19
7441,1973,52,GRADUATION,DIVORCED,71128.0,1,1615,27,7,80,0,2012-10-06
1071,1976,49,PHD,DIVORCED,70179.0,1,1034,26,5,10,0,2013-07-21
10061,1950,75,GRADUATION,MARRIED,59462.0,1,1088,25,7,29,0,2013-01-05
7187,1969,56,MASTER,TOGETHER,0.0,2,721,25,3,52,0,2013-05-18
8775,1969,56,GRADUATION,TOGETHER,38361.0,1,137,10,7,74,0,2013-12-27
1612,1981,44,PHD,SINGLE,0.0,1,47,8,6,82,0,2013-05-31
2345,1982,43,PHD,TOGETHER,70038.0,0,1244,17,2,54,0,2013-10-25
322,1978,47,GRADUATION,TOGETHER,42554.0,2,41,7,4,93,0,2013-01-12
10897,1974,51,GRADUATION,MARRIED,67445.0,1,1174,32,6,63,0,2012-08-12
123,1951,74,GRADUATION,WIDOW,67046.0,1,993,15,2,92,0,2013-01-06
6103,1948,77,GRADUATION,MARRIED,42192.0,0,100,7,4,40,0,2013-09-06
7899,1952,73,PHD,MARRIED,77610.0,1,1680,17,7,70,0,2012-10-29
10500,1984,41,GRADUATION,MARRIED,31761.0,1,98,9,5,96,0,2014-04-05
1655,1979,46,GRADUATION,TOGETHER,34350.0,1,48,5,7,81,0,2013-10-19
2406,1949,76,GRADUATION,TOGETHER,54591.0,1,519,19,5,63,0,2013-08-05
2712,1956,69,GRADUATION,MARRIED,71866.0,1,715,20,3,85,0,2013-12-25
5517,1969,56,GRADUATION,MARRIED,25293.0,1,37,5,8,51,0,2013-09-15
10643,1987,38,PHD,SINGLE,42000.0,0,653,20,5,23,1,2013-01-10
2254,1983,42,GRADUATION,MARRIED,69520.0,0,1455,21,5,95,0,2013-07-07
10281,1970,55,GRADUATION,DIVORCED,64713.0,1,602,19,4,11,1,2014-02-07
6958,1977,48,MASTER,MARRIED,27889.0,1,26,5,6,42,0,2013-07-05
954,1960,65,BASIC,WIDOW,22123.0,0,102,7,5,77,0,2014-03-27
5079,1971,54,GRADUATION,MARRIED,0.0,2,97,10,8,82,0,2013-03-03
10339,1954,71,MASTER,TOGETHER,0.0,1,207,11,6,83,0,2013-06-23
4643,1973,52,GRADUATION,MARRIED,27803.0,1,176,9,8,40,0,2012-08-26
3117,1955,70,GRADUATION,SINGLE,0.0,1,450,15,7,95,0,2013-10-18
6497,1960,65,GRADUATION,MARRIED,51651.0,1,433,17,8,32,0,2012-11-07
5396,1988,37,GRADUATION,MARRIED,68487.0,0,1366,30,4,48,0,2013-01-13
5250,1943,82,MASTER,WIDOW,0.0,0,1564,22,1,75,1,2013-10-30
1052,1969,56,GRADUATION,MARRIED,56796.0,1,1001,27,7,24,0,2013-02-16
2802,1992,33,2N CYCLE,MARRIED,87000.0,0,961,18,2,61,0,2012-12-15
6343,1959,66,GRADUATION,MARRIED,79823.0,1,1518,23,2,6,0,2014-03-31
6507,1980,45,GRADUATION,SINGLE,30828.0,1,56,8,3,16,0,2013-10-04
7901,1971,54,MASTER,MARRIED,34109.0,1,22,4,4,39,0,2013-11-06
4865,1974,51,MASTER,DIVORCED,53367.0,2,400,21,7,2,1,2013-08-31
2686,1969,56,BASIC,TOGETHER,22390.0,0,26,4,7,49,0,2013-10-21
3107,1976,49,GRADUATION,TOGETHER,71322.0,1,350,13,2,31,0,2014-05-02
7734,1993,32,GRADUATION,ABSURD,79244.0,0,1216,22,1,58,1,2012-12-19
1146,1949,76,MASTER,TOGETHER,49912.0,1,874,26,8,5,1,2012-09-07
11031,1950,75,PHD,MARRIED,48699.0,2,40,5,5,90,0,2013-05-21
7428,1975,50,GRADUATION,TOGETHER,80144.0,0,1367,19,1,47,0,2013-09-30
975,1956,69,GRADUATION,SINGLE,54252.0,2,264,15,6,25,0,2013-05-28
1103,1976,49,MASTER,MARRIED,81929.0,1,2053,20,6,60,1,2012-09-29
3422,1975,50,GRADUATION,MARRIED,76068.0,1,1376,10,6,67,0,2012-11-29
1055,1976,49,MASTER,MARRIED,53204.0,2,45,5,4,40,0,2014-03-20
6544,1949,76,PHD,TOGETHER,67911.0,1,976,27,3,63,0,2014-05-22
1241,1984,41,2N CYCLE,MARRIED,14796.0,1,51,6,9,1,1,2012-09-17
2909,1974,51,PHD,MARRIED,78128.0,1,1264,20,3,89,0,2014-02-19
5802,1972,53,BASIC,MARRIED,14188.0,0,75,7,6,40,0,2013-02-28
1407,1986,39,BASIC,MARRIED,20425.0,1,57,7,7,5,0,2012-10-29
6183,1962,63,MASTER,MARRIED,58646.0,1,140,8,4,3,0,2013-06-10
340,1970,55,GRADUATION,DIVORCED,72967.0,1,497,19,5,1,1,2012-12-15
5991,1949,76,MASTER,MARRIED,48150.0,1,266,13,7,24,0,2013-06-08
3104,1961,64,GRADUATION,SINGLE,82332.0,0,2006,21,2,89,1,2012-09-17
9729,1955,70,GRADUATION,WIDOW,58275.0,2,615,23,7,48,0,2013-06-02
1008,1981,44,PHD,TOGETHER,44953.0,0,1021,24,6,31,0,2012-12-21
11091,1953,72,GRADUATION,TOGETHER,34587.0,2,22,6,4,68,0,2014-05-16
3969,1974,51,MASTER,TOGETHER,43018.0,1,133,7,5,46,0,2013-11-01
1916,1954,71,MASTER,MARRIED,45736.0,1,437,19,7,92,0,2013-07-24
9907,1969,56,MASTER,TOGETHER,66476.0,1,1013,26,4,80,0,2013-12-04
87,1981,44,2N CYCLE,MARRIED,27733.0,1,57,7,7,16,0,2013-08-26
8659,1952,73,PHD,TOGETHER,69805.0,1,1038,27,2,50,0,2014-01-21
6262,1962,63,MASTER,SINGLE,72217.0,0,1573,22,2,93,0,2013-04-10
6147,1971,54,GRADUATION,DIVORCED,25818.0,1,28,4,7,51,0,2012-10-18
8832,1976,49,MASTER,TOGETHER,37509.0,1,123,9,7,24,0,2012-09-12
10067,1976,49,2N CYCLE,TOGETHER,25176.0,2,13,4,7,79,0,2013-08-10
7532,1980,45,GRADUATION,MARRIED,43586.0,1,132,10,8,26,0,2012-08-30
4915,1956,69,2N CYCLE,MARRIED,53230.0,1,732,23,5,86,0,2012-08-03
2115,1957,68,GRADUATION,TOGETHER,50116.0,2,66,7,5,68,0,2014-06-20
2088,1972,53,GRADUATION,TOGETHER,84906.0,0,1631,24,2,98,0,2013-10-04
2493,1966,59,GRADUATION,MARRIED,61286.0,1,608,18,5,34,0,2013-08-02
6292,1986,39,PHD,MARRIED,82333.0,0,1822,18,2,60,1,2013-03-30
1631,1965,60,PHD,TOGETHER,65220.0,0,1282,23,6,3,1,2012-09-03
10104,1974,51,GRADUATION,TOGETHER,33590.0,3,8,4,7,65,0,2013-11-03
3006,1976,49,GRADUATION,DIVORCED,30992.0,1,43,5,7,83,0,2013-04-22
3919,1976,49,MASTER,SINGLE,72309.0,0,1931,20,3,64,1,2013-03-11
11181,1949,76,PHD,MARRIED,156924.0,0,8,0,0,85,0,2013-08-29
642,1980,45,BASIC,MARRIED,16005.0,1,103,8,8,69,0,2012-08-14
4369,1957,68,MASTER,ABSURD,65487.0,0,1169,17,2,48,0,2014-01-10
10127,1965,60,GRADUATION,MARRIED,58692.0,1,395,15,7,21,0,2014-04-06
271,1969,56,GRADUATION,WIDOW,40590.0,2,258,15,6,30,0,2013-10-02
4973,1970,55,GRADUATION,SINGLE,20587.0,1,25,5,7,39,0,2014-05-11
2948,1954,71,MASTER,DIVORCED,62637.0,1,185,10,2,76,0,2014-03-01
2715,1966,59,MASTER,DIVORCED,29435.0,2,180,11,9,11,1,2012-08-06
10432,1974,51,GRADUATION,DIVORCED,19346.0,1,22,5,8,26,0,2014-01-30
9216,1971,54,GRADUATION,MARRIED,35788.0,2,44,7,6,34,0,2014-01-23
7124,1968,57,GRADUATION,DIVORCED,36997.0,2,94,12,5,72,0,2013-02-01
9727,1957,68,GRADUATION,MARRIED,23539.0,0,81,7,6,13,0,2014-02-28
5136,1973,52,GRADUATION,SINGLE,65333.0,1,798,28,6,58,0,2014-01-17
9790,1957,68,GRADUATION,SINGLE,78499.0,0,1334,19,4,12,1,2013-11-23
1818,1971,54,PHD,TOGETHER,29732.0,1,38,5,9,23,0,2014-03-25
1100,1960,65,MASTER,TOGETHER,41275.0,3,61,11,5,33,0,2014-03-24
7873,1973,52,PHD,TOGETHER,63516.0,2,300,16,5,30,0,2013-07-06
10609,1962,63,PHD,MARRIED,42769.0,1,88,8,4,15,0,2013-10-12
6950,1958,67,MASTER,MARRIED,49572.0,2,54,7,7,25,0,2013-12-15
7233,1972,53,GRADUATION,MARRIED,69209.0,0,1782,16,4,4,0,2012-09-17
9481,1976,49,GRADUATION,MARRIED,17148.0,1,68,11,8,80,0,2014-01-28
7699,1969,56,GRADUATION,WIDOW,40590.0,2,258,15,6,30,0,2013-10-02
2711,1976,49,MASTER,TOGETHER,30560.0,1,31,5,7,6,0,2013-06-27
8933,1983,42,2N CYCLE,MARRIED,32146.0,1,66,8,6,16,0,2014-05-12
8726,1964,61,2N CYCLE,DIVORCED,41713.0,2,174,13,6,57,0,2014-04-29
1515,1975,50,MASTER,TOGETHER,34176.0,1,28,5,3,9,0,2014-01-22
5186,1955,70,PHD,MARRIED,58482.0,1,731,22,6,59,0,2014-03-12
10157,1965,60,GRADUATION,SINGLE,59686.0,1,274,12,4,78,0,2014-01-25
5667,1964,61,PHD,MARRIED,60896.0,1,1701,26,6,90,1,2012-10-11
902,1980,45,GRADUATION,TOGETHER,62994.0,1,312,13,6,74,0,2014-03-04
977,1957,68,GRADUATION,TOGETHER,47320.0,1,414,20,6,10,0,2013-08-01
7313,1949,76,2N CYCLE,WIDOW,74859.0,0,1565,23,3,63,0,2013-06-03
7600,1992,33,BASIC,SINGLE,15253.0,1,29,6,7,13,0,2013-10-28
9706,1974,51,PHD,SINGLE,31560.0,1,94,8,8,98,0,2013-06-24
2429,1954,71,GRADUATION,DIVORCED,72071.0,1,1338,20,2,4,0,2013-02-14
3520,1990,35,MASTER,SINGLE,91172.0,0,1092,14,3,94,1,2013-03-27
10394,1984,41,GRADUATION,MARRIED,90000.0,0,1479,18,1,91,0,2013-12-23
4548,1981,44,GRADUATION,SINGLE,41967.0,2,54,5,4,66,0,2013-11-23
9362,1965,60,GRADUATION,SINGLE,69263.0,1,568,18,6,14,0,2014-03-05
3968,1970,55,2N CYCLE,DIVORCED,65706.0,0,1199,27,7,77,1,2013-06-28
4084,1975,50,GRADUATION,TOGETHER,60934.0,1,873,23,4,41,0,2014-01-17
